time;NETWORK__BUS__A_TN_Upu_value;NETWORK__BUS__B_TN_Upu_value;NETWORK__BUS__A2_TN_Upu_value;NETWORK__BUS__B2_TN_Upu_value;NETWORK__BUS__C_TN_Upu_value;NETWORK__BUS__E_TN_Upu_value;NETWORK__BUS__F_TN_Upu_value;GFLVSC_WP1_injectorGFL_PGenPu;GFLVSC_WP1_injectorGFL_QGenPu;GFLVSC_WP1_injectorGFL_UConvPu;GFLVSC_WP1_injectorGFL_UPccPu;GFLVSC_WP2_injectorGFL_PGenPu;GFLVSC_WP2_injectorGFL_QGenPu;GFLVSC_WP2_injectorGFL_UConvPu;GFLVSC_WP2_injectorGFL_UPccPu;GFLVSC_HVDC1_injectorGFL_PGenPu;GFLVSC_HVDC1_injectorGFL_QGenPu;GFLVSC_HVDC1_injectorGFL_UConvPu;GFLVSC_HVDC1_injectorGFL_UPccPu;GFLVSC_HVDC2_injectorGFL_PGenPu;GFLVSC_HVDC2_injectorGFL_QGenPu;GFLVSC_HVDC2_injectorGFL_UConvPu;GFLVSC_HVDC2_injectorGFL_UPccPu;InfBus_infiniteBus_UBus0Pu;InfBus_infiniteBus_UPhaseBus0;
0.56700;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.56800;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.56900;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57000;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57100;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57200;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57300;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57400;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57500;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57600;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57700;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57800;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30701;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.57900;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58000;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95375;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58100;1.01649;1.01845;1.05091;1.02590;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58200;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58300;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58400;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58500;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58600;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58700;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58800;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.58900;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59000;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59100;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59200;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59300;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59400;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02432;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59500;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59600;1.01649;1.01845;1.05091;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59700;1.01649;1.01845;1.05092;1.02591;1.00056;1.06870;1.03739;0.82984;-0.06643;1.06922;1.06870;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59800;1.01649;1.01845;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.59900;1.01649;1.01845;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.60000;1.01649;1.01845;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.60100;1.01649;1.01845;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01845;1.88669;-1.00574;
0.60200;1.01649;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60300;1.01649;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04476;1.02433;1.01649;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60400;1.01649;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01649;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60500;1.01649;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01649;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60600;1.01649;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01649;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60700;1.01649;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01649;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60800;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06922;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.60900;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.61000;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29646;1.07280;1.01846;1.88669;-1.00574;
0.61100;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61200;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61300;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30702;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61400;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61500;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61600;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61700;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61800;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.61900;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62000;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62100;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62200;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62300;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62400;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62500;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62600;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62700;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62800;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.62900;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63000;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63100;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63200;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63300;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63400;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63500;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63600;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63700;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63800;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04477;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.63900;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64000;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64100;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64200;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64300;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64400;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64500;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64600;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64700;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29645;1.07280;1.01846;1.88669;-1.00574;
0.64800;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.64900;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65000;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65100;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65200;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95376;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65300;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65400;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65500;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02433;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65600;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65700;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65800;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.65900;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.66000;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.66100;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.66200;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.66300;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.66400;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
0.66500;1.01650;1.01846;1.05092;1.02591;1.00056;1.06871;1.03739;0.82984;-0.06643;1.06923;1.06871;0.82988;-0.30703;1.01059;1.03739;0.95375;-0.04478;1.02432;1.01650;0.82006;0.29644;1.07280;1.01846;1.88669;-1.00574;
