time;NETWORK__BUS__A_TN_Upu_value;NETWORK__BUS__B_TN_Upu_value;NETWORK__BUS__A2_TN_Upu_value;NETWORK__BUS__B2_TN_Upu_value;NETWORK__BUS__C_TN_Upu_value;NETWORK__BUS__E_TN_Upu_value;NETWORK__BUS__F_TN_Upu_value;GFLVSC_WP1_injectorGFL_PGenPu;GFLVSC_WP1_injectorGFL_QGenPu;GFLVSC_WP1_injectorGFL_UConvPu;GFLVSC_WP1_injectorGFL_UPccPu;GFLVSC_WP2_injectorGFL_PGenPu;GFLVSC_WP2_injectorGFL_QGenPu;GFLVSC_WP2_injectorGFL_UConvPu;GFLVSC_WP2_injectorGFL_UPccPu;GFLVSC_HVDC1_injectorGFL_PGenPu;GFLVSC_HVDC1_injectorGFL_QGenPu;GFLVSC_HVDC1_injectorGFL_UConvPu;GFLVSC_HVDC1_injectorGFL_UPccPu;GFLVSC_HVDC2_injectorGFL_PGenPu;GFLVSC_HVDC2_injectorGFL_QGenPu;GFLVSC_HVDC2_injectorGFL_UConvPu;GFLVSC_HVDC2_injectorGFL_UPccPu;InfBus_infiniteBus_UBus0Pu;InfBus_infiniteBus_UPhaseBus0;
0.01900;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06108;1.04887;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02000;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06108;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02100;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06108;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02200;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06108;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02300;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06108;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02400;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02500;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02600;1.00759;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00759;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02700;1.00759;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00759;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02800;1.00759;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00759;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.02900;1.00759;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08490;1.00002;1.00759;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03000;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32639;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03100;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03200;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03300;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03400;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03500;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20365;1.04085;1.00543;1.00000;0.00008;
0.03600;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.03700;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93768;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.03800;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.03900;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04000;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82997;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04100;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04200;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04300;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04400;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04500;1.00758;1.00543;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00543;1.00000;0.00008;
0.04600;1.00758;1.00542;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94560;0.20364;1.04085;1.00542;1.00000;0.00008;
0.04700;1.00758;1.00542;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08491;1.00002;1.00758;-0.94559;0.20364;1.04085;1.00542;1.00000;0.00008;
0.04800;1.00758;1.00542;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20364;1.04085;1.00542;1.00000;0.00008;
0.04900;1.00758;1.00542;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20364;1.04085;1.00542;1.00000;0.00008;
0.05000;1.00758;1.00542;1.03188;0.99256;1.00001;1.04757;0.99974;0.82996;-0.06107;1.04888;1.04757;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20364;1.04085;1.00542;1.00000;0.00008;
0.05100;1.00758;1.00542;1.03188;0.99256;1.00001;1.04756;0.99974;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20363;1.04085;1.00542;1.00000;0.00008;
0.05200;1.00758;1.00542;1.03188;0.99256;1.00001;1.04756;0.99974;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97001;0.99974;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05300;1.00758;1.00542;1.03188;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97001;0.99973;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05400;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05500;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00002;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05600;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05700;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05800;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.05900;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06107;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06100;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06200;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06300;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06400;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06500;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06600;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06700;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06800;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.06900;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07000;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07100;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07200;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07300;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07400;1.00758;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00758;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07500;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07600;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07700;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07800;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.07900;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.08000;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.08100;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.08200;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20363;1.04084;1.00542;1.00000;0.00008;
0.08300;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.08400;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.08500;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.08600;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04887;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.08700;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.08800;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.08900;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.09000;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.09100;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.09200;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
0.09300;1.00757;1.00542;1.03187;0.99255;1.00000;1.04756;0.99973;0.82996;-0.06108;1.04886;1.04756;0.82987;-0.32640;0.97000;0.99973;-0.93767;-0.08492;1.00001;1.00757;-0.94559;0.20362;1.04084;1.00542;1.00000;0.00008;
