time;NETWORK__BUS__A_TN_Upu_value;NETWORK__BUS__B_TN_Upu_value;NETWORK__BUS__A2_TN_Upu_value;NETWORK__BUS__B2_TN_Upu_value;NETWORK__BUS__C_TN_Upu_value;NETWORK__BUS__E_TN_Upu_value;NETWORK__BUS__F_TN_Upu_value;GFLVSC_WP1_injectorGFL_PGenPu;GFLVSC_WP1_injectorGFL_QGenPu;GFLVSC_WP1_injectorGFL_UConvPu;GFLVSC_WP1_injectorGFL_UPccPu;GFLVSC_WP2_injectorGFL_PGenPu;GFLVSC_WP2_injectorGFL_QGenPu;GFLVSC_WP2_injectorGFL_UConvPu;GFLVSC_WP2_injectorGFL_UPccPu;GFLVSC_HVDC1_injectorGFL_PGenPu;GFLVSC_HVDC1_injectorGFL_QGenPu;GFLVSC_HVDC1_injectorGFL_UConvPu;GFLVSC_HVDC1_injectorGFL_UPccPu;GFLVSC_HVDC2_injectorGFL_PGenPu;GFLVSC_HVDC2_injectorGFL_QGenPu;GFLVSC_HVDC2_injectorGFL_UConvPu;GFLVSC_HVDC2_injectorGFL_UPccPu;InfBus_infiniteBus_UBus0Pu;InfBus_infiniteBus_UPhaseBus0;
0.01900;1.01651;1.01847;1.05093;1.02593;1.00058;1.06872;1.03741;0.82985;-0.06643;1.06924;1.06872;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02000;1.01651;1.01847;1.05093;1.02593;1.00058;1.06872;1.03741;0.82985;-0.06643;1.06924;1.06872;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02100;1.01651;1.01847;1.05093;1.02593;1.00058;1.06872;1.03741;0.82985;-0.06643;1.06924;1.06872;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02200;1.01651;1.01847;1.05093;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06643;1.06924;1.06873;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02300;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06643;1.06924;1.06873;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02400;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06643;1.06924;1.06873;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02500;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06924;1.06873;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29646;1.07282;1.01847;1.90382;-1.01136;
0.02600;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30703;1.01061;1.03741;0.95377;-0.04477;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.02700;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.02800;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.02900;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03000;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03100;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03200;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03300;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03400;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03500;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04478;1.02434;1.01651;0.82008;0.29645;1.07282;1.01847;1.90382;-1.01136;
0.03600;1.01651;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01651;0.82008;0.29644;1.07282;1.01847;1.90382;-1.01136;
0.03700;1.01652;1.01847;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30704;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01847;1.90382;-1.01136;
0.03800;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.03900;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04000;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04100;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04200;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04300;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04400;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04500;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04479;1.02434;1.01652;0.82008;0.29644;1.07282;1.01848;1.90382;-1.01136;
0.04600;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.04700;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.04800;1.01652;1.01848;1.05094;1.02593;1.00058;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.04900;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30705;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05000;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05100;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05200;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05300;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01061;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05400;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04480;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05500;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05600;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06642;1.06925;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29643;1.07282;1.01848;1.90382;-1.01136;
0.05700;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06925;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.05800;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06925;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.05900;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06925;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06000;1.01652;1.01848;1.05094;1.02593;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06926;1.06873;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06100;1.01652;1.01848;1.05094;1.02593;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30706;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82008;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06200;1.01652;1.01848;1.05094;1.02593;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82007;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06300;1.01652;1.01848;1.05094;1.02593;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82007;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06400;1.01652;1.01848;1.05094;1.02593;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04481;1.02434;1.01652;0.82007;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06500;1.01652;1.01848;1.05094;1.02593;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06600;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06700;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29642;1.07282;1.01848;1.90382;-1.01136;
0.06800;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07282;1.01848;1.90382;-1.01136;
0.06900;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82989;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07282;1.01848;1.90382;-1.01136;
0.07000;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07282;1.01848;1.90382;-1.01136;
0.07100;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07282;1.01848;1.90382;-1.01136;
0.07200;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07300;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07400;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07500;1.01652;1.01848;1.05095;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04482;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07600;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07700;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30707;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07800;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29641;1.07281;1.01848;1.90382;-1.01136;
0.07900;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08000;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08100;1.01652;1.01848;1.05094;1.02592;1.00059;1.06874;1.03741;0.82985;-0.06641;1.06926;1.06874;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08200;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06926;1.06873;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08300;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06926;1.06873;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08400;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06926;1.06873;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08500;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06926;1.06873;0.82988;-0.30708;1.01060;1.03741;0.95377;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08600;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06926;1.06873;0.82988;-0.30708;1.01060;1.03741;0.95376;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08700;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03741;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01060;1.03741;0.95376;-0.04483;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08800;1.01652;1.01848;1.05094;1.02592;1.00059;1.06873;1.03740;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01060;1.03740;0.95376;-0.04484;1.02434;1.01652;0.82007;0.29640;1.07281;1.01848;1.90382;-1.01136;
0.08900;1.01652;1.01847;1.05094;1.02592;1.00059;1.06873;1.03740;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01060;1.03740;0.95376;-0.04484;1.02434;1.01652;0.82007;0.29640;1.07281;1.01847;1.90382;-1.01136;
0.09000;1.01652;1.01847;1.05094;1.02592;1.00059;1.06873;1.03740;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01059;1.03740;0.95376;-0.04484;1.02434;1.01652;0.82007;0.29640;1.07281;1.01847;1.90382;-1.01136;
0.09100;1.01652;1.01847;1.05094;1.02592;1.00059;1.06873;1.03740;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01059;1.03740;0.95376;-0.04484;1.02434;1.01652;0.82007;0.29640;1.07281;1.01847;1.90382;-1.01136;
0.09200;1.01652;1.01847;1.05094;1.02592;1.00059;1.06873;1.03740;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01059;1.03740;0.95376;-0.04484;1.02434;1.01652;0.82007;0.29639;1.07281;1.01847;1.90382;-1.01136;
0.09300;1.01652;1.01847;1.05094;1.02592;1.00059;1.06873;1.03740;0.82985;-0.06641;1.06925;1.06873;0.82988;-0.30708;1.01059;1.03740;0.95376;-0.04484;1.02434;1.01652;0.82007;0.29639;1.07281;1.01847;1.90382;-1.01136;
