time;GFLVSC_controlGFL_activePowerLoop_idRefPu;GFLVSC_controlGFL_reactivePowerLoop_iqRefPu;GFLVSC_injectorGFL_PGenPu;GFLVSC_injectorGFL_QGenPu;GFLVSC_injectorGFL_UConvPu;GFLVSC_injectorGFL_UPccPu;
0.500320;0.852687;-0.054005;0.000000;-0.000000;0.127796;0.000000;
0.500480;0.854031;-0.061036;0.000000;-0.000000;0.127891;0.000000;
0.500800;0.856718;-0.075086;0.000000;-0.000000;0.128163;0.000000;
0.501088;0.859134;-0.087717;0.000000;-0.000000;0.128489;0.000000;
0.501376;0.861550;-0.100336;0.000000;-0.000000;0.128879;0.000000;
0.501664;0.863963;-0.112940;0.000000;0.000000;0.129322;0.000000;
0.501952;0.866376;-0.125531;0.000000;0.000000;0.129811;0.000000;
0.502240;0.868788;-0.138109;0.000000;0.000000;0.130341;0.000000;
0.502528;0.871198;-0.150673;0.000000;0.000000;0.130906;0.000000;
0.502816;0.873608;-0.163223;0.000000;0.000000;0.131505;0.000000;
0.503104;0.876017;-0.175759;0.000000;0.000000;0.132134;0.000000;
0.503392;0.878425;-0.188282;0.000000;0.000000;0.132791;0.000000;
0.503680;0.880832;-0.200791;0.000000;0.000000;0.133475;0.000000;
0.503968;0.883239;-0.213286;0.000000;0.000000;0.134185;0.000000;
0.504256;0.885646;-0.225767;0.000000;0.000000;0.134919;0.000000;
0.504544;0.888051;-0.238235;0.000000;0.000000;0.135676;0.000000;
0.504832;0.890457;-0.250688;0.000000;0.000000;0.136457;0.000000;
0.505120;0.892861;-0.263128;0.000000;0.000000;0.137259;0.000000;
0.505696;0.897670;-0.287964;0.000000;0.000000;0.138928;0.000000;
0.506214;0.901996;-0.310267;0.000000;0.000000;0.140499;0.000000;
0.506733;0.906322;-0.332523;0.000000;0.000000;0.142134;0.000000;
0.507251;0.910647;-0.354730;0.000000;0.000000;0.143829;0.000000;
0.507769;0.914971;-0.376889;0.000000;0.000000;0.145581;0.000000;
0.508288;0.919294;-0.398998;0.000000;0.000000;0.147389;0.000000;
0.508806;0.923617;-0.421057;0.000000;0.000000;0.149248;0.000000;
0.509325;0.927940;-0.443064;0.000000;0.000000;0.151157;0.000000;
0.509843;0.932262;-0.465019;0.000000;0.000000;0.153114;0.000000;
0.509943;0.933096;-0.469251;0.000000;0.000000;0.153497;0.000000;
0.509943;0.933096;-0.469251;0.000000;0.000000;0.153497;0.000000;
0.509953;0.932935;-0.469673;0.000000;0.000000;0.153535;0.000000;
0.509963;0.932774;-0.470096;0.000000;0.000000;0.153572;0.000000;
0.509983;0.932451;-0.470942;0.000000;0.000000;0.153647;0.000000;
0.510023;0.931803;-0.472632;0.000000;0.000000;0.153791;0.000000;
0.510103;0.930497;-0.476013;0.000000;0.000000;0.154064;0.000000;
0.510263;0.927842;-0.482771;0.000000;0.000000;0.154554;0.000000;
0.510583;0.922361;-0.496277;0.000000;0.000000;0.155356;0.000000;
0.510903;0.916650;-0.509772;0.000000;0.000000;0.155970;0.000000;
0.511223;0.910704;-0.523257;0.000000;0.000000;0.156454;0.000000;
0.511307;0.909109;-0.526783;0.000000;0.000000;0.156566;0.000000;
0.511307;0.909109;-0.526783;0.000000;0.000000;0.156566;0.000000;
0.511317;0.908917;-0.526783;0.000000;0.000000;0.156577;0.000000;
0.511327;0.908725;-0.526783;0.000000;0.000000;0.156588;0.000000;
0.511347;0.908341;-0.526783;0.000000;0.000000;0.156611;0.000000;
0.511387;0.907571;-0.526783;0.000000;0.000000;0.156650;0.000000;
0.511467;0.906026;-0.526783;0.000000;0.000000;0.156712;0.000000;
0.511627;0.902941;-0.526783;0.000000;0.000000;0.156770;0.000000;
0.511947;0.896918;-0.526783;0.000000;0.000000;0.156685;0.000000;
0.512267;0.891213;-0.526783;0.000000;0.000000;0.156393;0.000000;
0.512587;0.885944;-0.526783;0.000000;0.000000;0.155967;0.000000;
0.512907;0.881172;-0.526783;0.000000;0.000000;0.155467;0.000000;
0.513227;0.876916;-0.526783;0.000000;0.000000;0.154939;0.000000;
0.513547;0.873162;-0.526783;0.000000;0.000000;0.154413;0.000000;
0.513867;0.869880;-0.526783;0.000000;0.000000;0.153909;0.000000;
0.514507;0.864507;-0.526783;0.000000;0.000000;0.153015;0.000000;
0.514612;0.863752;-0.526783;0.000000;0.000000;0.152882;0.000000;
0.514612;0.863752;-0.526783;0.000000;0.000000;0.152882;0.000000;
0.514622;0.863685;-0.526783;0.000000;0.000000;0.152870;0.000000;
0.514632;0.863618;-0.526783;0.000000;0.000000;0.152858;0.000000;
0.514652;0.863485;-0.526783;0.000000;0.000000;0.152833;0.000000;
0.514692;0.863223;-0.526783;0.000000;0.000000;0.152784;0.000000;
0.514772;0.862713;-0.526783;0.000000;0.000000;0.152688;0.000000;
0.514932;0.861749;-0.526783;0.000000;0.000000;0.152506;0.000000;
0.515252;0.860025;-0.526783;0.000000;0.000000;0.152173;0.000000;
0.515892;0.857249;-0.526783;0.000000;0.000000;0.151622;0.000000;
0.516532;0.855214;-0.526783;0.000000;0.000000;0.151205;0.000000;
0.517812;0.852528;-0.526783;0.000000;0.000000;0.150642;0.000000;
0.518964;0.851262;-0.526783;0.000000;0.000000;0.150366;0.000000;
0.520116;0.850606;-0.526783;0.000000;0.000000;0.150220;0.000000;
0.521268;0.850280;-0.526783;0.000000;0.000000;0.150146;0.000000;
0.521295;0.850274;-0.526783;0.000000;0.000000;0.150145;0.000000;
0.521295;0.850274;-0.526783;0.000000;0.000000;0.150145;0.000000;
0.521305;0.850273;-0.526783;0.000000;0.000000;0.150145;0.000000;
0.521315;0.850271;-0.526783;0.000000;0.000000;0.150144;0.000000;
0.521335;0.850269;-0.526783;0.000000;0.000000;0.150144;0.000000;
0.521375;0.850263;-0.526783;0.000000;0.000000;0.150142;0.000000;
0.521455;0.850253;-0.526783;0.000000;0.000000;0.150140;0.000000;
0.521615;0.850233;-0.526783;0.000000;0.000000;0.150135;0.000000;
0.521935;0.850198;-0.526783;0.000000;0.000000;0.150128;0.000000;
0.522575;0.850143;-0.526783;0.000000;0.000000;0.150115;0.000000;
0.523855;0.850070;-0.526783;0.000000;0.000000;0.150099;0.000000;
0.526415;0.850002;-0.526783;0.000000;0.000000;0.150084;0.000000;
0.528975;0.849989;-0.526783;0.000000;0.000000;0.150081;0.000000;
0.531535;0.849992;-0.526783;0.000000;0.000000;0.150081;0.000000;
0.536655;0.849995;-0.526783;0.000000;0.000000;0.150082;0.000000;
0.546895;0.849999;-0.526783;0.000000;0.000000;0.150083;0.000000;
0.557135;0.850000;-0.526783;0.000000;0.000000;0.150083;0.000000;
0.577615;0.850000;-0.526783;0.000000;0.000000;0.150083;0.000000;
0.600000;0.850000;-0.526783;0.000000;0.000000;0.150083;0.000000;
0.600000;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600010;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600020;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600040;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600080;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600160;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600320;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600640;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.600960;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.601280;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.601600;0.850000;-0.526783;0.925813;0.573767;1.179090;1.110976;
0.601920;0.850000;-0.526783;0.925813;0.573767;1.179090;1.110976;
0.602240;0.850000;-0.526783;0.925813;0.573767;1.179090;1.110976;
0.602560;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.602880;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.603200;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.603520;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.603840;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.604160;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.604480;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.604800;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605120;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605440;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605727;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605727;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605727;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605727;0.850000;-0.526783;0.925813;0.573768;1.179090;1.110976;
0.605737;0.850000;-0.526692;0.925813;0.573766;1.179089;1.110975;
0.605747;0.850000;-0.526601;0.925812;0.573764;1.179088;1.110975;
0.605767;0.850000;-0.526419;0.925811;0.573756;1.179086;1.110973;
0.605807;0.850000;-0.526055;0.925806;0.573725;1.179076;1.110968;
0.605887;0.850002;-0.525327;0.925788;0.573608;1.179041;1.110946;
0.605913;0.850004;-0.525091;0.925780;0.573557;1.179025;1.110936;
0.605913;0.850004;-0.525091;0.925780;0.573557;1.179025;1.110936;
0.605923;0.850005;-0.525000;0.925776;0.573534;1.179018;1.110931;
0.605933;0.850005;-0.524909;0.925773;0.573510;1.179010;1.110927;
0.605953;0.850007;-0.524727;0.925765;0.573459;1.178995;1.110917;
0.605993;0.850010;-0.524363;0.925748;0.573347;1.178960;1.110896;
0.606073;0.850021;-0.523636;0.925707;0.573078;1.178878;1.110845;
0.606233;0.850061;-0.522183;0.925605;0.572387;1.178665;1.110714;
0.606553;0.850233;-0.519285;0.925357;0.570527;1.178092;1.110361;
0.606873;0.850539;-0.516401;0.925091;0.568178;1.177368;1.109913;
0.607513;0.851568;-0.510677;0.924721;0.562772;1.175696;1.108871;
0.607582;0.851708;-0.510068;0.924700;0.562163;1.175507;1.108753;
0.607582;0.851708;-0.510068;0.924700;0.562163;1.175507;1.108753;
0.607592;0.851730;-0.509979;0.924696;0.562068;1.175478;1.108734;
0.607602;0.851751;-0.509890;0.924692;0.561974;1.175448;1.108716;
0.607622;0.851795;-0.509712;0.924685;0.561784;1.175390;1.108679;
0.607662;0.851883;-0.509357;0.924671;0.561405;1.175272;1.108605;
0.607742;0.852066;-0.508648;0.924649;0.560646;1.175036;1.108458;
0.607902;0.852455;-0.507232;0.924626;0.559125;1.174564;1.108161;
0.608222;0.853319;-0.504413;0.924667;0.556092;1.173619;1.107565;
0.608862;0.855314;-0.498824;0.925082;0.550126;1.171754;1.106379;
0.609502;0.857584;-0.493298;0.925895;0.544335;1.169935;1.105209;
0.610142;0.860034;-0.487834;0.927030;0.538735;1.168166;1.104062;
0.610782;0.862587;-0.482429;0.928405;0.533302;1.166443;1.102936;
0.611422;0.865189;-0.477081;0.929941;0.527997;1.164755;1.101826;
0.612062;0.867803;-0.471789;0.931576;0.522776;1.163088;1.100727;
0.612702;0.870407;-0.466552;0.933261;0.517603;1.161433;1.099634;
0.613982;0.875534;-0.456241;0.936646;0.507284;1.158121;1.097444;
0.615262;0.880544;-0.446147;0.939989;0.496957;1.154796;1.095245;
0.616542;0.885425;-0.436269;0.943235;0.486592;1.151448;1.093032;
0.617822;0.890176;-0.426609;0.946366;0.476198;1.148081;1.090809;
0.619102;0.894795;-0.417165;0.949375;0.465801;1.144701;1.088580;
0.620382;0.899280;-0.407938;0.952261;0.455431;1.141320;1.086352;
0.622942;0.907829;-0.390132;0.957655;0.434914;1.134599;1.081929;
0.625502;0.915803;-0.373180;0.962529;0.414795;1.127966;1.077572;
0.628062;0.923193;-0.357067;0.966874;0.395208;1.121468;1.073312;
0.630622;0.930003;-0.341774;0.970699;0.376262;1.115145;1.069173;
0.635742;0.941957;-0.313505;0.976889;0.340677;1.103164;1.061354;
0.640862;0.951856;-0.288158;0.981324;0.308327;1.092152;1.054196;
0.643089;0.955604;-0.277970;0.982806;0.295317;1.087690;1.051303;
0.643089;0.955604;-0.277970;0.982807;0.295317;1.087691;1.051303;
0.643099;0.955589;-0.277926;0.982813;0.295259;1.087672;1.051290;
0.643109;0.955574;-0.277881;0.982818;0.295202;1.087652;1.051277;
0.643129;0.955544;-0.277792;0.982827;0.295087;1.087613;1.051252;
0.643169;0.955484;-0.277615;0.982842;0.294857;1.087534;1.051201;
0.643249;0.955365;-0.277261;0.982856;0.294392;1.087375;1.051099;
0.643409;0.955125;-0.276554;0.982831;0.293449;1.087053;1.050895;
0.643729;0.954648;-0.275148;0.982604;0.291505;1.086393;1.050482;
0.644369;0.953696;-0.272369;0.981690;0.287437;1.085019;1.049639;
0.645009;0.952751;-0.269635;0.980373;0.283203;1.083593;1.048778;
0.646289;0.950890;-0.264303;0.977359;0.274697;1.080731;1.047061;
0.646819;0.950130;-0.262147;0.976050;0.271237;1.079565;1.046365;
0.646819;0.950130;-0.262147;0.976050;0.271237;1.079565;1.046365;
0.646829;0.950116;-0.262106;0.976023;0.271171;1.079543;1.046352;
0.646839;0.950102;-0.262066;0.975996;0.271104;1.079521;1.046339;
0.646859;0.950073;-0.261985;0.975943;0.270972;1.079476;1.046312;
0.646899;0.950016;-0.261824;0.975837;0.270708;1.079388;1.046259;
0.646979;0.949902;-0.261503;0.975625;0.270182;1.079210;1.046154;
0.647139;0.949675;-0.260861;0.975204;0.269135;1.078858;1.045944;
0.647459;0.949223;-0.259587;0.974377;0.267070;1.078162;1.045530;
0.648099;0.948325;-0.257070;0.972763;0.263050;1.076806;1.044724;
0.649379;0.946561;-0.252162;0.969658;0.255432;1.074232;1.043194;
0.651939;0.943145;-0.242800;0.963808;0.241642;1.069558;1.040424;
0.654499;0.939874;-0.233998;0.958360;0.229509;1.065431;1.037989;
0.657059;0.936738;-0.225694;0.953251;0.218722;1.061751;1.035826;
0.659619;0.933730;-0.217840;0.948442;0.209031;1.058436;1.033887;
0.662179;0.930841;-0.210392;0.943901;0.200245;1.055424;1.032130;
0.667299;0.925389;-0.196544;0.935496;0.184689;1.050072;1.029021;
0.672419;0.920346;-0.183965;0.927900;0.171347;1.045464;1.026357;
0.677539;0.915674;-0.172500;0.920990;0.159688;1.041422;1.024030;
0.682659;0.911342;-0.162018;0.914673;0.149341;1.037823;1.021963;
0.687779;0.907320;-0.152419;0.908875;0.140051;1.034581;1.020106;
0.692899;0.903584;-0.143614;0.903540;0.131647;1.031639;1.018423;
0.703139;0.896856;-0.128034;0.894036;0.116937;1.026467;1.015470;
0.713379;0.891026;-0.114875;0.885913;0.104657;1.022130;1.012999;
0.723619;0.885969;-0.103769;0.878957;0.094368;1.018481;1.010924;
0.733859;0.881577;-0.094395;0.872988;0.085727;1.015406;1.009180;
0.744099;0.877758;-0.086482;0.867856;0.078460;1.012814;1.007713;
0.754339;0.874431;-0.079803;0.863435;0.072345;1.010628;1.006479;
0.764579;0.871528;-0.074163;0.859621;0.067195;1.008785;1.005442;
0.774819;0.868991;-0.069401;0.856325;0.062857;1.007231;1.004569;
0.785059;0.866771;-0.065378;0.853471;0.059201;1.005920;1.003836;
0.795299;0.864826;-0.061978;0.850996;0.056118;1.004814;1.003220;
0.815779;0.861582;-0.056583;0.846927;0.051234;1.003062;1.002250;
0.836259;0.859068;-0.052716;0.843833;0.047745;1.001812;1.001564;
0.856739;0.857118;-0.049963;0.841481;0.045265;1.000925;1.001082;
0.877219;0.855601;-0.048009;0.839686;0.043508;1.000299;1.000747;
0.897699;0.854416;-0.046624;0.838310;0.042262;0.999856;1.000514;
0.918179;0.853486;-0.045641;0.837250;0.041377;0.999543;1.000352;
0.938659;0.852754;-0.044944;0.836428;0.040748;0.999322;1.000240;
0.959139;0.852175;-0.044448;0.835787;0.040299;0.999166;1.000163;
1.000099;0.851321;-0.043803;0.834858;0.039710;0.998962;1.000065;
1.041059;0.850778;-0.043479;0.834282;0.039409;0.998859;1.000020;
1.082019;0.850435;-0.043328;0.833926;0.039264;0.998811;1.000002;
1.122979;0.850218;-0.043264;0.833707;0.039196;0.998790;0.999996;
1.204899;0.849966;-0.043212;0.833454;0.039136;0.998773;0.999993;
1.286819;0.849908;-0.043228;0.833401;0.039143;0.998776;0.999998;
1.450659;0.849864;-0.043239;0.833360;0.039147;0.998779;1.000001;
1.778339;0.849843;-0.043245;0.833340;0.039149;0.998780;1.000002;
2.000000;0.849838;-0.043246;0.833335;0.039149;0.998780;1.000002;
