"time","GridFollowingControl.activePowerLoop.idRefPu","GridFollowingControl.reactivePowerLoop.iqRefPu","InjectorGFL.PGenPu","InjectorGFL.QGenPu","InjectorGFL.UConvPu","InjectorGFL.UPccPu"
1.628,0.7976730892235578,-0.03731908270382585,0.7833340988676074,0.03664811898152634,0.998780497958595,1.00166444823934
1.629,0.7976730797128515,-0.03731908005638017,0.7833340894811823,0.03664811741879344,0.9987804975388082,1.001664448276394
1.63,0.7976730703673159,-0.03731907743406002,0.7833340802554214,0.036648115872272,0.9987804971222334,1.001664448310306
1.631,0.7976730611876475,-0.03731907483665746,0.7833340711909451,0.03664811434175477,0.9987804967087816,1.001664448341
1.632,0.7976730521745647,-0.03731907226396734,0.7833340622883954,0.03664811282703524,0.9987804962983633,1.001664448368398
1.633,0.7976730433288091,-0.03731906971578774,0.7833340535484349,0.03664811132790807,0.9987804958908891,1.001664448392422
1.634,0.7976730346511431,-0.03731906719191954,0.7833340449717476,0.03664810984416857,0.9987804954862697,1.001664448412994
1.635,0.7976730261423521,-0.03731906469216681,0.7833340365590392,0.03664810837561313,0.9987804950844155,1.001664448430036
1.636,0.7976730178032428,-0.03731906221633647,0.7833340283110363,0.03664810692203901,0.9987804946852366,1.001664448443466
1.637,0.7976730096346446,-0.03731905976423857,0.7833340202284855,0.03664810548324431,0.9987804942886438,1.001664448453205
1.638,0.7976730016374082,-0.03731905733568606,0.7833340123121566,0.03664810405902817,0.9987804938945474,1.001664448459171
1.639,0.7976729938124069,-0.037319054930495,0.7833340045628394,0.03664810264919056,0.9987804935028575,1.001664448461282
1.64,0.7976729861605359,-0.03731905254848435,0.7833339969813446,0.03664810125353239,0.9987804931134846,1.001664448459456
1.641,0.7976729786827129,-0.03731905018947616,0.7833339895685049,0.03664809987185551,0.998780492726339,1.001664448453608
1.642,0.7976729713798765,-0.03731904785329541,0.7833339823251737,0.0366480985039626,0.9987804923413308,1.001664448443655
1.643,0.7976729642529884,-0.03731904553977016,0.7833339752522261,0.03664809714965742,0.9987804919583702,1.001664448429512
1.644,0.797672957303032,-0.03731904324873146,0.7833339683505571,0.03664809580874438,0.9987804915773673,1.001664448411093
1.645,0.7976729505310127,-0.03731904098001328,0.7833339616210843,0.03664809448102903,0.9987804911982322,1.001664448388312
1.646,0.7976729439379578,-0.03731903873345276,0.7833339550647461,0.03664809316631793,0.9987804908208753,1.001664448361083
1.647,0.7976729375249171,-0.0373190365088899,0.7833339486825019,0.0366480918644182,0.998780490445206,1.001664448329317
1.648,0.797672931292962,-0.0373190343061677,0.7833339424753317,0.03664809057513809,0.9987804900711349,1.001664448292926
1.649,0.7976729252431862,-0.03731903212513229,0.7833339364442381,0.03664808929828677,0.9987804896985716,1.001664448251821
1.65,0.7976729193767051,-0.03731902996563269,0.783333930590243,0.03664808803367425,0.9987804893274261,1.001664448205913
1.651,0.7976729136946569,-0.03731902782752099,0.7833339249143916,0.03664808678111162,0.9987804889576085,1.00166444815511
1.652,0.7976729081982008,-0.03731902571065231,0.7833339194177484,0.03664808554041064,0.9987804885890281,1.001664448099322
1.653,0.797672902888519,-0.03731902361488466,0.7833339141014004,0.03664808431138418,0.9987804882215954,1.001664448038456
1.654,0.7976728977668152,-0.03731902154007916,0.7833339089664551,0.03664808309384584,0.9987804878552194,1.001664447972421
1.655,0.7976728928343151,-0.03731901948609987,0.7833339040140411,0.03664808188761046,0.9987804874898106,1.001664447901122
1.656,0.7976728880922669,-0.03731901745281393,0.7833338992453089,0.03664808069249338,0.9987804871252782,1.001664447824467
1.657,0.7976728825449262,-0.03731901545783162,0.7833338937190568,0.03664807953215996,0.9987804867875346,1.001664447789096
1.658,0.7976728761599439,-0.03731901349955321,0.7833338874044712,0.03664807840635306,0.9987804864770389,1.001664447796293
1.659,0.7976728698641604,-0.03731901156056793,0.7833338811774865,0.03664807729240502,0.9987804861694332,1.001664447802495
1.66,0.7976728636565039,-0.03731900964061697,0.7833338750370431,0.03664807619011583,0.9987804858646611,1.0016644478077
1.661,0.7976728575359024,-0.03731900773944149,0.7833338689820817,0.03664807509928553,0.9987804855626666,1.001664447811909
1.662,0.7976728515012846,-0.03731900585678261,0.7833338630115427,0.03664807401971422,0.9987804852633936,1.001664447815118
1.663,0.7976728455515782,-0.03731900399238148,0.7833338571243671,0.03664807295120198,0.9987804849667853,1.001664447817328
1.664,0.7976728396857117,-0.0373190021459793,0.7833338513194952,0.03664807189354883,0.9987804846727858,1.001664447818535
1.665,0.7976728339026131,-0.03731900031731717,0.7833338455958677,0.03664807084655494,0.9987804843813387,1.00166444781874
1.666,0.7976728282012107,-0.03731899850613631,0.7833338399524251,0.03664806981002026,0.998780484092388,1.00166444781794
1.667,0.7976728225804326,-0.03731899671217782,0.7833338343881086,0.03664806878374499,0.9987804838058769,1.001664447816134
1.668,0.797672817039207,-0.03731899493518288,0.7833338289018575,0.03664806776752901,0.9987804835217499,1.001664447813321
1.669,0.7976728115764622,-0.03731899317489261,0.7833338234926138,0.03664806676117266,0.9987804832399501,1.001664447809499
1.67,0.7976728061911263,-0.03731899143104819,0.7833338181593174,0.03664806576447578,0.9987804829604213,1.001664447804667
1.671,0.7976728008821276,-0.03731898970339079,0.7833338129009089,0.03664806477723848,0.9987804826831077,1.001664447798823
1.672,0.7976727956483943,-0.03731898799166154,0.7833338077163293,0.03664806379926099,0.9987804824079528,1.001664447791966
1.673,0.7976727904888545,-0.03731898629560159,0.7833338026045187,0.03664806283034314,0.9987804821349001,1.001664447784095
1.674,0.7976727854024364,-0.0373189846149521,0.7833337975644181,0.03664806187028521,0.9987804818638936,1.001664447775208
1.675,0.7976727803880681,-0.03731898294945424,0.783333792594968,0.03664806091888716,0.998780481594877,1.001664447765303
1.676,0.797672775444678,-0.03731898129884913,0.7833337876951089,0.03664805997594901,0.9987804813277941,1.00166444775438
1.677,0.7976727705711941,-0.03731897966287796,0.7833337828637817,0.03664805904127105,0.9987804810625882,1.001664447742436
1.678,0.7976727657665448,-0.03731897804128189,0.7833337780999267,0.0366480581146531,0.9987804807992037,1.001664447729471
1.679,0.7976727610296581,-0.037318976433802,0.7833337734024847,0.03664805719589538,0.9987804805375839,1.001664447715483
1.68,0.7976727563594624,-0.03731897484017952,0.7833337687703963,0.0366480562847979,0.9987804802776727,1.00166444770047
1.681,0.7976727517548856,-0.03731897326015557,0.7833337642026017,0.03664805538116071,0.998780480019414,1.001664447684432
1.682,0.7976727472148563,-0.03731897169347132,0.7833337596980421,0.03664805448478395,0.9987804797627511,1.001664447667366
1.683,0.7976727427383024,-0.03731897013986792,0.7833337552556576,0.03664805359546766,0.998780479507628,1.001664447649272
1.684,0.7976727383241522,-0.0373189685990865,0.7833337508743892,0.03664805271301189,0.9987804792539886,1.001664447630148
1.685,0.7976727339713336,-0.03731896707086824,0.7833337465531776,0.03664805183721678,0.9987804790017765,1.001664447609991
1.686,0.7976727296787753,-0.03731896555495428,0.7833337422909626,0.03664805096788224,0.9987804787509353,1.001664447588802
1.687,0.7976727254454051,-0.03731896405108581,0.7833337380866859,0.03664805010480852,0.9987804785014089,1.001664447566579
1.688,0.7976727212701514,-0.03731896255900392,0.7833337339392874,0.03664804924779561,0.998780478253141,1.001664447543319
1.689,0.7976727171519424,-0.03731896107844981,0.7833337298477081,0.03664804839664364,0.9987804780060754,1.001664447519023
1.69,0.7976727130897062,-0.03731895960916462,0.7833337258108881,0.03664804755115254,0.9987804777601557,1.001664447493687
1.691,0.797672709082371,-0.0373189581508895,0.7833337218277682,0.03664804671112248,0.9987804775153256,1.001664447467312
1.692,0.797672705128865,-0.03731895670336562,0.7833337178972897,0.03664804587635356,0.9987804772715292,1.001664447439895
1.693,0.7976727012281165,-0.03731895526633412,0.7833337140183925,0.03664804504664587,0.9987804770287099,1.001664447411435
1.694,0.7976726973790536,-0.03731895383953614,0.7833337101900169,0.03664804422179928,0.9987804767868116,1.001664447381931
1.695,0.7976726935806043,-0.03731895242271286,0.7833337064111043,0.03664804340161415,0.9987804765457778,1.001664447351381
1.696,0.7976726898316973,-0.03731895101560542,0.7833337026805951,0.03664804258589034,0.9987804763055527,1.001664447319784
1.697,0.7976726861312602,-0.03731894961795498,0.7833336989974293,0.0366480417744279,0.9987804760660794,1.001664447287138
1.698,0.7976726824782218,-0.03731894822950272,0.7833336953605486,0.03664804096702712,0.9987804758273023,1.001664447253442
1.699,0.7976726788715097,-0.03731894684998972,0.7833336917688924,0.03664804016348787,0.9987804755891648,1.001664447218694
1.7,0.7976726753100526,-0.0373189454791572,0.7833336882214024,0.0366480393636103,0.9987804753516107,1.001664447182894
1.701,0.7976726717927782,-0.03731894411674629,0.7833336847170183,0.03664803856719445,0.9987804751145836,1.001664447146039
1.702,0.7976726683186153,-0.03731894276249813,0.7833336812546813,0.03664803777404037,0.9987804748780276,1.001664447108129
1.703,0.7976726648864914,-0.03731894141615391,0.7833336778333317,0.03664803698394822,0.998780474641886,1.001664447069161
1.704,0.7976726614953352,-0.03731894007745476,0.7833336744519106,0.03664803619671802,0.998780474406103,1.001664447029135
1.705,0.7976726581440747,-0.03731893874614182,0.7833336711093579,0.03664803541214982,0.9987804741706218,1.001664446988049
1.706,0.7976726548316383,-0.03731893742195627,0.7833336678046147,0.03664803463004373,0.9987804739353866,1.001664446945901
1.707,0.797672651556954,-0.03731893610463926,0.7833336645366216,0.03664803385019978,0.9987804737003408,1.001664446902691
1.708,0.7976726483189498,-0.03731893479393193,0.7833336613043187,0.03664803307241804,0.9987804734654283,1.001664446858415
1.709,0.7976726451165543,-0.03731893348957545,0.7833336581066472,0.03664803229649861,0.998780473230593,1.001664446813075
1.71,0.7976726419486956,-0.03731893219131096,0.7833336549425474,0.03664803152224157,0.9987804729957785,1.001664446766667
