time;NETWORK__BUS__A_TN_Upu_value;NETWORK__BUS__B_TN_Upu_value;NETWORK__BUS__A2_TN_Upu_value;NETWORK__BUS__B2_TN_Upu_value;NETWORK__BUS__C_TN_Upu_value;NETWORK__BUS__E_TN_Upu_value;NETWORK__BUS__F_TN_Upu_value;GFLVSC_WP1_injectorGFL_PGenPu;GFLVSC_WP1_injectorGFL_QGenPu;GFLVSC_WP1_injectorGFL_UConvPu;GFLVSC_WP1_injectorGFL_UPccPu;GFLVSC_WP2_injectorGFL_PGenPu;GFLVSC_WP2_injectorGFL_QGenPu;GFLVSC_WP2_injectorGFL_UConvPu;GFLVSC_WP2_injectorGFL_UPccPu;GFLVSC_HVDC1_injectorGFL_PGenPu;GFLVSC_HVDC1_injectorGFL_QGenPu;GFLVSC_HVDC1_injectorGFL_UConvPu;GFLVSC_HVDC1_injectorGFL_UPccPu;GFLVSC_HVDC2_injectorGFL_PGenPu;GFLVSC_HVDC2_injectorGFL_QGenPu;GFLVSC_HVDC2_injectorGFL_UConvPu;GFLVSC_HVDC2_injectorGFL_UPccPu;
5.05053;0.15511;0.35218;0.30791;0.48766;0.56711;0.35335;0.53498;0.12068;0.33212;0.46925;0.35335;0.34075;0.41737;0.63594;0.53498;0.05391;0.14543;0.30125;0.15511;0.15110;0.31786;0.49335;0.35218;
5.05452;0.15637;0.35696;0.30896;0.49920;0.56921;0.35442;0.54702;0.12204;0.33276;0.47024;0.35442;0.32941;0.44173;0.65049;0.54700;0.05537;0.14622;0.30231;0.15637;0.16014;0.31866;0.49709;0.35696;
5.05577;0.15677;0.35852;0.30929;0.50294;0.56991;0.35475;0.55088;0.12255;0.33292;0.47053;0.35475;0.32479;0.44963;0.65525;0.55092;0.05593;0.14644;0.30263;0.15677;0.16347;0.31867;0.49825;0.35852;
5.05577;0.15678;0.35853;0.30929;0.50299;0.56992;0.35476;0.55095;0.12254;0.33293;0.47054;0.35476;0.32485;0.44983;0.65527;0.55095;0.05593;0.14644;0.30264;0.15678;0.16346;0.31869;0.49826;0.35853;
5.05577;0.15678;0.35854;0.30929;0.50300;0.56992;0.35476;0.55096;0.12255;0.33293;0.47054;0.35476;0.32484;0.44984;0.65528;0.55096;0.05593;0.14644;0.30264;0.15678;0.16348;0.31869;0.49827;0.35854;
5.05577;0.15678;0.35854;0.30929;0.50300;0.56992;0.35476;0.55096;0.12255;0.33293;0.47054;0.35476;0.32484;0.44984;0.65528;0.55096;0.05593;0.14644;0.30264;0.15678;0.16348;0.31869;0.49827;0.35854;
5.05577;0.15678;0.35854;0.30929;0.50300;0.56992;0.35476;0.55096;0.12255;0.33293;0.47054;0.35476;0.32484;0.44984;0.65528;0.55096;0.05593;0.14644;0.30264;0.15678;0.16348;0.31869;0.49827;0.35854;
5.05577;0.15678;0.35854;0.30929;0.50300;0.56992;0.35476;0.55096;0.12255;0.33293;0.47054;0.35476;0.32484;0.44984;0.65528;0.55096;0.05593;0.14644;0.30264;0.15678;0.16348;0.31869;0.49827;0.35854;
5.05577;0.15678;0.35854;0.30929;0.50300;0.56992;0.35476;0.55096;0.12255;0.33293;0.47054;0.35476;0.32484;0.44984;0.65528;0.55096;0.05593;0.14644;0.30264;0.15678;0.16348;0.31869;0.49827;0.35854;
5.05577;0.15678;0.35854;0.30929;0.50300;0.56992;0.35476;0.55096;0.12255;0.33293;0.47054;0.35476;0.32484;0.44984;0.65528;0.55096;0.05593;0.14644;0.30264;0.15678;0.16348;0.31869;0.49827;0.35854;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45001;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45001;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45002;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45002;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45002;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45002;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45002;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05582;0.15679;0.35857;0.30930;0.50308;0.56994;0.35477;0.55104;0.12256;0.33293;0.47055;0.35477;0.32472;0.45002;0.65538;0.55104;0.05594;0.14645;0.30265;0.15679;0.16357;0.31868;0.49829;0.35857;
5.05629;0.15688;0.35893;0.30937;0.50388;0.57011;0.35484;0.55181;0.12270;0.33296;0.47061;0.35484;0.32292;0.45136;0.65624;0.55181;0.05612;0.14648;0.30272;0.15688;0.16467;0.31853;0.49852;0.35893;
5.05676;0.15695;0.35917;0.30942;0.50438;0.57024;0.35489;0.55228;0.12280;0.33299;0.47066;0.35489;0.32137;0.45204;0.65670;0.55228;0.05626;0.14650;0.30276;0.15695;0.16560;0.31835;0.49865;0.35917;
5.05770;0.15706;0.35956;0.30951;0.50517;0.57044;0.35499;0.55301;0.12294;0.33306;0.47076;0.35499;0.31894;0.45316;0.65746;0.55301;0.05648;0.14654;0.30284;0.15706;0.16712;0.31807;0.49887;0.35956;
5.05916;0.15721;0.36011;0.30968;0.50643;0.57070;0.35516;0.55430;0.12305;0.33322;0.47092;0.35516;0.31702;0.45571;0.65898;0.55430;0.05666;0.14665;0.30299;0.15721;0.16844;0.31812;0.49931;0.36011;
5.05916;0.15721;0.36011;0.30968;0.50643;0.57070;0.35516;0.55430;0.12305;0.33322;0.47092;0.35516;0.31702;0.45571;0.65898;0.55430;0.05666;0.14665;0.30299;0.15721;0.16844;0.31812;0.49931;0.36011;
5.05998;0.15730;0.36044;0.30977;0.50717;0.57086;0.35525;0.55505;0.12311;0.33330;0.47102;0.35525;0.31598;0.45724;0.65988;0.55505;0.05675;0.14672;0.30307;0.15730;0.16913;0.31817;0.49957;0.36044;
5.06080;0.15740;0.36078;0.30986;0.50795;0.57101;0.35535;0.55586;0.12317;0.33338;0.47111;0.35535;0.31497;0.45890;0.66085;0.55586;0.05684;0.14679;0.30316;0.15740;0.16977;0.31826;0.49985;0.36078;
5.06245;0.15759;0.36147;0.31005;0.50955;0.57134;0.35554;0.55750;0.12331;0.33353;0.47129;0.35554;0.31290;0.46232;0.66284;0.55750;0.05701;0.14693;0.30334;0.15759;0.17098;0.31843;0.50042;0.36147;
5.06574;0.15800;0.36292;0.31042;0.51288;0.57204;0.35591;0.56094;0.12365;0.33380;0.47165;0.35591;0.30834;0.46952;0.66700;0.56094;0.05739;0.14722;0.30369;0.15800;0.17346;0.31873;0.50158;0.36292;
5.07232;0.15882;0.36590;0.31116;0.51974;0.57347;0.35666;0.56799;0.12443;0.33430;0.47235;0.35666;0.29781;0.48459;0.67554;0.56799;0.05830;0.14774;0.30439;0.15882;0.17911;0.31898;0.50387;0.36590;
5.08548;0.16042;0.37174;0.31247;0.53326;0.57639;0.35800;0.58176;0.12627;0.33503;0.47357;0.35800;0.27185;0.51523;0.69230;0.58176;0.06057;0.14855;0.30567;0.16042;0.19212;0.31813;0.50800;0.37174;
5.09864;0.16186;0.37699;0.31350;0.54550;0.57916;0.35907;0.59403;0.12832;0.33539;0.47448;0.35907;0.24050;0.54424;0.70702;0.59382;0.06321;0.14900;0.30668;0.16185;0.20630;0.31542;0.51119;0.37697;
5.09999;0.16197;0.37742;0.31357;0.54644;0.57941;0.35914;0.59492;0.12854;0.33538;0.47454;0.35914;0.23682;0.54628;0.70823;0.59480;0.06350;0.14900;0.30675;0.16197;0.20778;0.31496;0.51139;0.37740;
5.09999;1.88764;1.90409;2.11130;2.16114;1.54866;2.16542;2.22181;1.25294;1.76634;2.26714;2.16542;1.09398;1.93565;2.32946;2.22181;0.78030;1.71879;2.02711;1.88764;1.05631;1.58357;2.03315;1.90409;
5.09999;1.88761;1.90406;2.11125;2.16110;1.54863;2.16536;2.22177;1.25287;1.76613;2.26707;2.16536;1.09395;1.93553;2.32941;2.22177;0.78028;1.71869;2.02706;1.88761;1.05629;1.58348;2.03311;1.90406;
5.09999;1.88761;1.90406;2.11125;2.16110;1.54863;2.16536;2.22177;1.25287;1.76613;2.26707;2.16536;1.09395;1.93553;2.32941;2.22177;0.78028;1.71869;2.02706;1.88761;1.05629;1.58348;2.03311;1.90406;
5.09999;1.88746;1.90391;2.11105;2.16092;1.54855;2.16514;2.22158;1.25257;1.76530;2.26682;2.16514;1.09383;1.93502;2.32920;2.22158;0.78020;1.71829;2.02690;1.88746;1.05619;1.58311;2.03295;1.90391;
5.09999;1.88746;1.90391;2.11105;2.16092;1.54855;2.16514;2.22158;1.25257;1.76530;2.26682;2.16514;1.09383;1.93502;2.32920;2.22158;0.78020;1.71829;2.02690;1.88746;1.05619;1.58311;2.03295;1.90391;
5.10000;1.88270;1.89924;2.10451;2.15516;1.54580;2.15814;2.21557;1.24300;1.73869;2.25864;2.15814;1.08991;1.91871;2.32259;2.21557;0.77753;1.70552;2.02146;1.88270;1.05288;1.57147;2.02767;1.89924;
5.10000;1.87798;1.89461;2.09804;2.14945;1.54308;2.15121;2.20961;1.23354;1.71247;2.25053;2.15121;1.08602;1.90260;2.31604;2.20961;0.77488;1.69290;2.01608;1.87798;1.04961;1.55997;2.02243;1.89461;
5.10002;1.86865;1.88546;2.08523;2.13815;1.53770;2.13748;2.19782;1.21489;1.66102;2.23450;2.13748;1.07832;1.87087;2.30307;2.19782;0.76962;1.66802;2.00542;1.86865;1.04311;1.53729;2.01207;1.88546;
5.10004;1.85048;1.86762;2.06030;2.11613;1.52721;2.11078;2.17484;1.17890;1.56254;2.20332;2.11078;1.06328;1.80961;2.27779;2.17484;0.75933;1.61991;1.98467;1.85048;1.03042;1.49345;1.99189;1.86762;
5.10009;1.81603;1.83379;2.01310;2.07433;1.50733;2.06022;2.13121;1.11178;1.38196;2.14429;2.06022;1.03460;1.69542;2.22976;2.13121;0.73961;1.52996;1.94527;1.81603;1.00622;1.41152;1.95357;1.83379;
5.10019;1.75415;1.77297;1.92849;1.99908;1.47163;1.96962;2.05264;0.99493;1.07761;2.03862;1.96962;0.98255;1.49681;2.14321;2.05264;0.70353;1.37253;1.87437;1.75415;0.96229;1.26830;1.88460;1.77297;
5.10039;1.65417;1.67451;1.79232;1.87700;1.41390;1.82385;1.92507;0.81651;0.63943;1.86889;1.82385;0.89700;1.19396;2.00252;1.92507;0.64337;1.12940;1.75938;1.65417;0.89002;1.04779;1.77269;1.67451;
5.10060;1.58104;1.60233;1.69329;1.78722;1.37166;1.71794;1.83115;0.69443;0.36154;1.74580;1.71789;0.83291;0.98632;1.89875;1.83113;0.59756;0.95945;1.67479;1.58101;0.83593;0.89474;1.69036;1.60230;
5.10080;1.52897;1.55082;1.62321;1.72298;1.34156;1.64304;1.76389;0.61261;0.18611;1.65899;1.64296;0.78598;0.84548;1.82431;1.76384;0.56354;0.84159;1.61418;1.52892;0.79648;0.78984;1.63144;1.55076;
5.10087;1.51368;1.53567;1.60270;1.70406;1.33271;1.62113;1.74407;0.58941;0.13811;1.63364;1.62104;0.77188;0.80525;1.80235;1.74401;0.55323;0.80733;1.59630;1.51361;0.78470;0.75969;1.61408;1.53561;
5.10087;1.51368;1.53567;1.60270;1.70406;1.33271;1.62113;1.74407;0.58941;0.13811;1.63364;1.62104;0.77188;0.80525;1.80235;1.74401;0.55323;0.80733;1.59630;1.51361;0.78470;0.75969;1.61408;1.53561;
5.10087;1.51368;1.53567;1.60270;1.70406;1.33271;1.62113;1.74407;0.58941;0.13811;1.63364;1.62104;0.77188;0.80525;1.80235;1.74401;0.55323;0.80733;1.59630;1.51361;0.78470;0.75969;1.61408;1.53561;
5.10087;1.51364;1.53563;1.60264;1.70402;1.33268;1.62107;1.74403;0.59059;0.13798;1.63368;1.62107;0.77192;0.80527;1.80236;1.74403;0.55318;0.80733;1.59632;1.51364;0.78469;0.75971;1.61410;1.53563;
5.10089;1.51072;1.53274;1.59874;1.70040;1.33099;1.61692;1.74023;0.58630;0.12916;1.62889;1.61692;0.76916;0.79758;1.79816;1.74023;0.55116;0.80072;1.59290;1.51072;0.78240;0.75395;1.61078;1.53274;
5.10091;1.50790;1.52993;1.59498;1.69689;1.32936;1.61290;1.73655;0.58216;0.12067;1.62425;1.61290;0.76649;0.79013;1.79408;1.73655;0.54920;0.79431;1.58959;1.50790;0.78018;0.74838;1.60756;1.52993;
5.10094;1.50246;1.52453;1.58772;1.69012;1.32621;1.60516;1.72945;0.57424;0.10451;1.61533;1.60516;0.76130;0.77578;1.78620;1.72945;0.54539;0.78199;1.58319;1.50246;0.77590;0.73770;1.60137;1.52453;
5.10101;1.49257;1.51470;1.57456;1.67778;1.32048;1.59113;1.71650;0.56005;0.07576;1.59915;1.59113;0.75171;0.74965;1.77181;1.71650;0.53840;0.75959;1.57155;1.49257;0.76807;0.71841;1.59009;1.51470;
5.10114;1.47631;1.49852;1.55303;1.65738;1.31107;1.56819;1.69507;0.53735;0.03049;1.57277;1.56819;0.73540;0.70640;1.74796;1.69507;0.52662;0.72272;1.55237;1.47631;0.75502;0.68716;1.57153;1.49852;
5.10141;1.45526;1.47747;1.52541;1.63055;1.29887;1.53883;1.66681;0.50945;-0.02356;1.53916;1.53883;0.71206;0.64829;1.71633;1.66681;0.51030;0.67410;1.52733;1.45526;0.73747;0.64790;1.54745;1.47747;
5.10168;1.44650;1.46857;1.51429;1.61877;1.29381;1.52708;1.65426;0.49881;-0.04189;1.52592;1.52708;0.69855;0.61928;1.70199;1.65426;0.50169;0.65156;1.51661;1.44650;0.72902;0.63280;1.53739;1.46857;
5.10196;1.44659;1.46845;1.51495;1.61785;1.29390;1.52790;1.65307;0.49955;-0.03637;1.52718;1.52789;0.69203;0.61070;1.70018;1.65307;0.49864;0.64766;1.51627;1.44658;0.72709;0.63496;1.53748;1.46845;
5.10223;1.45283;1.47446;1.52377;1.62454;1.29759;1.53739;1.65983;0.50756;-0.01474;1.53840;1.53739;0.69032;0.61632;1.70714;1.65983;0.49947;0.65703;1.52318;1.45283;0.72968;0.64940;1.54468;1.47446;
5.10232;1.45584;1.47739;1.52793;1.62791;1.29936;1.54184;1.66328;0.51119;-0.00512;1.54361;1.54184;0.69046;0.62034;1.71078;1.66327;0.50033;0.66223;1.52659;1.45584;0.73122;0.65611;1.54815;1.47738;
5.10232;1.45584;1.47739;1.52793;1.62791;1.29936;1.54184;1.66328;0.51119;-0.00512;1.54361;1.54184;0.69046;0.62034;1.71078;1.66327;0.50033;0.66223;1.52659;1.45584;0.73122;0.65611;1.54815;1.47738;
5.10232;1.45584;1.47739;1.52793;1.62791;1.29936;1.54184;1.66328;0.51119;-0.00512;1.54361;1.54184;0.69046;0.62034;1.71078;1.66327;0.50033;0.66223;1.52659;1.45584;0.73122;0.65611;1.54815;1.47738;
5.10232;1.45582;1.47736;1.52790;1.62789;1.29934;1.54182;1.66326;0.51146;-0.00516;1.54359;1.54182;0.69055;0.62035;1.71076;1.66326;0.50040;0.66223;1.52657;1.45582;0.73128;0.65613;1.54813;1.47736;
5.10232;1.45600;1.47754;1.52815;1.62810;1.29945;1.54208;1.66347;0.51168;-0.00459;1.54390;1.54208;0.69058;0.62063;1.71099;1.66347;0.50046;0.66256;1.52677;1.45600;0.73137;0.65652;1.54834;1.47754;
5.10232;1.45600;1.47754;1.52815;1.62810;1.29945;1.54208;1.66347;0.51168;-0.00459;1.54390;1.54208;0.69058;0.62063;1.71099;1.66347;0.50046;0.66256;1.52677;1.45600;0.73137;0.65652;1.54834;1.47754;
5.10232;1.45600;1.47754;1.52815;1.62810;1.29945;1.54208;1.66347;0.51168;-0.00459;1.54390;1.54208;0.69058;0.62063;1.71099;1.66347;0.50046;0.66256;1.52677;1.45600;0.73137;0.65652;1.54834;1.47754;
5.10232;1.45600;1.47754;1.52815;1.62810;1.29945;1.54208;1.66347;0.51168;-0.00459;1.54390;1.54208;0.69058;0.62063;1.71099;1.66347;0.50046;0.66256;1.52677;1.45600;0.73137;0.65652;1.54834;1.47754;
5.10237;1.45780;1.47930;1.53061;1.63016;1.30051;1.54471;1.66558;0.51380;0.00097;1.54697;1.54471;0.69090;0.62339;1.71324;1.66558;0.50108;0.66585;1.52883;1.45780;0.73235;0.66041;1.55041;1.47930;
5.10241;1.45965;1.48110;1.53313;1.63228;1.30160;1.54742;1.66777;0.51596;0.00666;1.55011;1.54742;0.69126;0.62632;1.71557;1.66777;0.50175;0.66931;1.53094;1.45965;0.73335;0.66439;1.55254;1.48110;
5.10250;1.46347;1.48483;1.53833;1.63668;1.30384;1.55296;1.67229;0.52034;0.01830;1.55657;1.55296;0.69208;0.63253;1.72041;1.67229;0.50317;0.67661;1.53533;1.46347;0.73542;0.67251;1.55691;1.48483;
5.10268;1.47157;1.49276;1.54931;1.64609;1.30862;1.56468;1.68199;0.52932;0.04275;1.57017;1.56468;0.69414;0.64648;1.73083;1.68199;0.50638;0.69282;1.54470;1.47157;0.73982;0.68944;1.56618;1.49276;
5.10269;1.47233;1.49351;1.55034;1.64697;1.30907;1.56577;1.68291;0.53014;0.04504;1.57144;1.56577;0.69435;0.64783;1.73182;1.68291;0.50669;0.69439;1.54558;1.47233;0.74024;0.69102;1.56705;1.49351;
5.10269;1.47233;1.49351;1.55034;1.64697;1.30907;1.56577;1.68291;0.53014;0.04504;1.57144;1.56577;0.69435;0.64783;1.73182;1.68291;0.50669;0.69439;1.54558;1.47233;0.74024;0.69102;1.56705;1.49351;
5.10269;1.47233;1.49351;1.55034;1.64697;1.30907;1.56577;1.68291;0.53014;0.04504;1.57144;1.56577;0.69435;0.64783;1.73182;1.68291;0.50669;0.69439;1.54558;1.47233;0.74024;0.69102;1.56705;1.49351;
5.10269;1.47233;1.49351;1.55034;1.64697;1.30907;1.56577;1.68291;0.53014;0.04504;1.57144;1.56577;0.69435;0.64783;1.73182;1.68291;0.50669;0.69439;1.54558;1.47233;0.74024;0.69102;1.56705;1.49351;
5.10274;1.47456;1.49569;1.55334;1.64958;1.31038;1.56897;1.68560;0.53254;0.05170;1.57515;1.56897;0.69499;0.65187;1.73472;1.68560;0.50761;0.69895;1.54816;1.47456;0.74145;0.69561;1.56959;1.49569;
5.10278;1.47680;1.49790;1.55637;1.65221;1.31171;1.57220;1.68832;0.53494;0.05844;1.57888;1.57220;0.69565;0.65600;1.73765;1.68832;0.50853;0.70353;1.55077;1.47680;0.74268;0.70023;1.57215;1.49790;
5.10288;1.48134;1.50235;1.56248;1.65754;1.31438;1.57871;1.69383;0.53972;0.07210;1.58643;1.57871;0.69702;0.66447;1.74360;1.69383;0.51038;0.71274;1.55602;1.48134;0.74515;0.70957;1.57732;1.50235;
5.10306;1.49057;1.51142;1.57491;1.66844;1.31984;1.59195;1.70509;0.54924;0.10013;1.60175;1.59195;0.69990;0.68221;1.75579;1.70509;0.51410;0.73128;1.56666;1.49057;0.75018;0.72855;1.58784;1.51142;
5.10343;1.50928;1.52982;1.60009;1.69061;1.33091;1.61874;1.72804;0.56769;0.15819;1.63275;1.61874;0.70592;0.71964;1.78068;1.72804;0.52149;0.76835;1.58813;1.50928;0.76033;0.76707;1.60913;1.52982;
5.10417;1.54584;1.56579;1.64937;1.73401;1.35260;1.67115;1.77297;0.60068;0.27775;1.69342;1.67115;0.71728;0.79559;1.82942;1.77297;0.53546;0.83991;1.62982;1.54584;0.77987;0.84280;1.65059;1.56579;
5.10490;1.57980;1.59914;1.69534;1.77414;1.37280;1.72002;1.81448;0.62759;0.39734;1.75008;1.72002;0.72663;0.86738;1.87440;1.81448;0.54808;0.90562;1.66825;1.57980;0.79769;0.91369;1.68887;1.59914;
5.10564;1.60996;1.62864;1.73645;1.80938;1.39077;1.76373;1.85087;0.64818;0.51215;1.80092;1.76374;0.73333;0.92997;1.91368;1.85087;0.55920;0.96334;1.70216;1.60996;0.81334;0.97690;1.72261;1.62864;
5.10712;1.65766;1.67487;1.80245;1.86374;1.41919;1.83400;1.90676;0.67242;0.71608;1.88315;1.83400;0.73915;1.02050;1.97341;1.90676;0.57736;1.05226;1.75530;1.65766;0.83829;1.07640;1.77523;1.67487;
5.10859;1.68947;1.70513;1.84788;1.89806;1.43811;1.88253;1.94172;0.67921;0.87749;1.94071;1.88254;0.73713;1.06584;2.00996;1.94173;0.59170;1.10635;1.79013;1.68947;0.85662;1.14022;1.80939;1.70514;
5.11007;1.70713;1.72127;1.87482;1.91486;1.44852;1.91152;1.95843;0.67428;0.99195;1.97599;1.91155;0.72979;1.07110;2.02637;1.95844;0.60357;1.12907;1.80880;1.70714;0.87010;1.17157;1.82734;1.72128;
5.11074;1.71121;1.72468;1.88186;1.91767;1.45087;1.91921;1.96100;0.66965;1.02923;1.98572;1.91923;0.72531;1.06266;2.02832;1.96101;0.60846;1.13073;1.81281;1.71122;0.87509;1.17680;1.83102;1.72469;
5.11074;1.71121;1.72468;1.88186;1.91767;1.45087;1.91921;1.96100;0.66965;1.02923;1.98572;1.91923;0.72531;1.06266;2.02832;1.96101;0.60846;1.13073;1.81281;1.71122;0.87509;1.17680;1.83102;1.72469;
5.11088;1.71162;1.72495;1.88273;1.91770;1.45110;1.92018;1.96096;0.66790;1.03519;1.98700;1.92018;0.72405;1.05958;2.02808;1.96096;0.60927;1.13004;1.81313;1.71162;0.87583;1.17678;1.83126;1.72495;
5.11102;1.71194;1.72513;1.88350;1.91764;1.45127;1.92104;1.96082;0.66666;1.04087;1.98817;1.92104;0.72296;1.05638;2.02774;1.96082;0.61019;1.12920;1.81336;1.71194;0.87670;1.17662;1.83143;1.72513;
5.11129;1.71236;1.72528;1.88474;1.91726;1.45147;1.92246;1.96028;0.66411;1.05133;1.99019;1.92246;0.72077;1.04946;2.02679;1.96028;0.61204;1.12709;1.81358;1.71236;0.87839;1.17586;1.83151;1.72528;
5.11185;1.71219;1.72459;1.88587;1.91528;1.45127;1.92385;1.95794;0.65849;1.06794;1.99255;1.92385;0.71614;1.03312;2.02351;1.95794;0.61562;1.12073;1.81288;1.71219;0.88151;1.17208;1.83056;1.72459;
5.11295;1.70823;1.71963;1.88327;1.90700;1.44868;1.92151;1.94879;0.64618;1.08557;1.99134;1.92151;0.70634;0.99178;2.01209;1.94879;0.62254;1.10056;1.80742;1.70823;0.88697;1.15667;1.82460;1.71963;
5.11516;1.68855;1.69817;1.86230;1.87651;1.43635;1.90016;1.91609;0.61976;1.06981;1.96969;1.90016;0.68560;0.88343;1.97363;1.91609;0.63584;1.03726;1.78338;1.68855;0.89565;1.10144;1.79970;1.69817;
5.11737;1.65650;1.66458;1.82466;1.83148;1.41649;1.86120;1.86836;0.59402;1.00118;1.92768;1.86120;0.66441;0.75256;1.91891;1.86837;0.64855;0.95191;1.74555;1.65650;0.90203;1.02251;1.76117;1.66458;
5.11958;1.61597;1.62271;1.77554;1.77662;1.39144;1.81012;1.81052;0.57043;0.89884;1.87163;1.81013;0.64360;0.61208;1.85334;1.81053;0.66078;0.85443;1.69835;1.61597;0.90682;0.93008;1.71341;1.62271;
5.12179;1.57020;1.57577;1.71925;1.71584;1.36318;1.75148;1.74662;0.54935;0.77889;1.80679;1.75150;0.62357;0.47173;1.78133;1.74665;0.67254;0.75261;1.64542;1.57021;0.91049;0.83224;1.66004;1.57578;
5.12400;1.52176;1.52630;1.65922;1.65224;1.33327;1.68888;1.67987;0.53070;0.65346;1.73728;1.68891;0.60442;0.33820;1.70639;1.67990;0.68371;0.65202;1.58965;1.52178;0.91334;0.73483;1.60392;1.52631;
5.12621;1.47261;1.47622;1.59803;1.58818;1.30290;1.62506;1.61271;0.51408;0.53084;1.66628;1.62509;0.58618;0.21560;1.63118;1.61275;0.69427;0.55641;1.53323;1.47263;0.91557;0.64178;1.54724;1.47624;
5.12842;1.42422;1.42699;1.53764;1.52540;1.27299;1.56205;1.54696;0.49912;0.41621;1.59609;1.56208;0.56880;0.10610;1.55769;1.54699;0.70420;0.46802;1.47779;1.42423;0.91742;0.55548;1.49163;1.42701;
5.13063;1.37762;1.37965;1.47942;1.46518;1.24416;1.50131;1.48393;0.48547;0.31239;1.52840;1.50134;0.55225;0.01039;1.48733;1.48395;0.71359;0.38800;1.42453;1.37763;0.91910;0.47723;1.43826;1.37967;
5.13505;1.29292;1.29368;1.37354;1.35611;1.19169;1.39088;1.36984;0.46146;0.14178;1.40532;1.39088;0.52195;-0.14080;1.36019;1.36984;0.73166;0.25484;1.32796;1.29292;0.92327;0.34705;1.34166;1.29368;
5.13947;1.22053;1.22028;1.28309;1.26330;1.14678;1.29656;1.27282;0.44032;0.01510;1.30032;1.29658;0.49457;-0.24739;1.25236;1.27283;0.74887;0.15278;1.24575;1.22054;0.92876;0.24749;1.25963;1.22029;
5.14388;1.16114;1.16012;1.20899;1.18747;1.10982;1.21932;1.19359;0.42207;-0.07503;1.21435;1.21929;0.47061;-0.31950;1.16441;1.19356;0.76707;0.07700;1.17851;1.16113;0.93748;0.17413;1.19275;1.16011;
5.14830;1.11416;1.11257;1.15055;1.12778;1.08042;1.15843;1.13127;0.40696;-0.13691;1.14672;1.15837;0.45051;-0.36649;1.09540;1.13120;0.78783;0.02219;1.12561;1.11412;0.95084;0.12194;1.14037;1.11253;
5.15272;1.07820;1.07622;1.10605;1.08242;1.05773;1.11212;1.08396;0.39484;-0.17797;1.09546;1.11206;0.43426;-0.39591;1.04321;1.08388;0.81180;-0.01676;1.08545;1.07817;0.96920;0.08591;1.10088;1.07619;
5.15668;1.05394;1.05173;1.07627;1.05213;1.04221;1.08118;1.05242;0.38646;-0.20186;1.06135;1.08109;0.42286;-0.41188;1.00857;1.05232;0.83620;-0.04163;1.05861;1.05390;0.98988;0.06399;1.07472;1.05169;
5.15668;1.05395;1.05174;1.07626;1.05212;1.04223;1.08117;1.05240;0.38647;-0.20193;1.06145;1.08117;0.42286;-0.41196;1.00868;1.05240;0.83586;-0.04169;1.05870;1.05395;0.98953;0.06391;1.07482;1.05174;
5.15713;1.05148;1.04924;1.07324;1.04904;1.04067;1.07803;1.04918;0.38554;-0.20424;1.05799;1.07803;0.42153;-0.41351;1.00515;1.04918;0.83876;-0.04439;1.05597;1.05148;0.99010;0.06139;1.07208;1.04924;
5.15759;1.04890;1.04662;1.07006;1.04577;1.03905;1.07471;1.04577;0.38452;-0.20672;1.05434;1.07471;0.42005;-0.41523;1.00139;1.04577;0.84154;-0.04734;1.05306;1.04890;0.98926;0.05847;1.06913;1.04662;
5.15850;1.04353;1.04116;1.06344;1.03896;1.03574;1.06783;1.03865;0.38233;-0.21187;1.04674;1.06783;0.41690;-0.41888;0.99353;1.03865;0.84683;-0.05360;1.04701;1.04353;0.98568;0.05211;1.06290;1.04116;
